image_id,file_path,canonical_class,food_family,width,height,source_type,annotated,review_status
VNFOOD_000505,images/srcB_351_jpg.rf.e8bb3e177296758082f73930067272c2.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000506,images/srcB_352_jpg.rf.407c44be43c43519d46341b5f9119f09.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000507,images/srcB_353_jpg.rf.0e1f92c2e15862e25da151ba9b1daee8.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000508,images/srcB_353_jpg.rf.9e8cabc466062239d304b2dcd58e4097.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000509,images/srcB_354_jpg.rf.6fac35bff7168acdd4ec698478aca410.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000510,images/srcB_355_jpg.rf.2a5c5718c5f59cdb6bac9c265556b14a.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000511,images/srcB_356_jpg.rf.54a440c09c73872e7875782e002aa201.jpg,cháo lòng,soup,640,640,web_scrape_B,True,verified
VNFOOD_000512,images/srcB_357_jpg.rf.0bde03c10755ad66225e95a9aa7df36b.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000513,images/srcB_357_jpg.rf.545e8131dd6f3f488dad77aa5f477586.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000514,images/srcB_357_jpg.rf.cd2d03b586616a688b462fc2b42699bb.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000515,images/srcB_358_jpg.rf.9193733e5d02473a554d2aa545a8b3a6.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000516,images/srcB_359_jpg.rf.1ee3ef370716c0d0fe94e3fab6f7eb2e.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000517,images/srcB_35_jpg.rf.b479677388a1dc83adf7292e8d7bd6c6.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000518,images/srcB_360_jpg.rf.0b19ff6283ff2c2ea11703c2b246d937.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000519,images/srcB_362_jpg.rf.d1d28991c0a86846299aaa65a5d303b0.jpg,món ăn khác,other,640,640,web_scrape_B,True,verified
VNFOOD_000520,images/srcB_363_jpg.rf.0eb0b341ae7f82703a0c57a1d1b9891a.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000521,images/srcB_363_jpg.rf.44dc2b858b7a0f9f25c833bf9bdbf84b.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000522,images/srcB_363_jpg.rf.8e302ed845b6acde4e7d749f6999b047.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000523,images/srcB_364_jpg.rf.72a4c0a0ec13fc114c4ab3efc2cf4534.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000524,images/srcB_364_jpg.rf.a2523882149b0cdf1c0585782008d70f.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000525,images/srcB_365_jpg.rf.77dcf669bf86cd949efbc14fadb3f1d9.jpg,bánh canh,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000526,images/srcB_365_jpg.rf.e1baa7fe6a7d12c8dff2625f990b6183.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000527,images/srcB_366_jpg.rf.9f432dda7012f0f7201fa52a3c1d4855.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000528,images/srcB_368_jpg.rf.089a1666bdad3d7b19681859879d4a33.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000529,images/srcB_368_jpg.rf.fadb5a7037b7911fc2e3cf2942ad86b0.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000530,images/srcB_369_jpg.rf.3b7829bcdf91d1727da0f6836b369d5e.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000531,images/srcB_369_jpg.rf.7762835d090ec0011a68991d259bd679.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000532,images/srcB_369_jpg.rf.ed8806c7dcc275d7310f09122b4e5c44.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000533,images/srcB_36_jpg.rf.da892ee696c4deebab4444b6e1b3e69a.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000534,images/srcB_373_jpg.rf.5a1db85202fcae4ddd90997008d18730.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000535,images/srcB_373_jpg.rf.d747f637423a639d9c2ea2e859237d56.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000536,images/srcB_374_jpg.rf.ac70abbfe26bd7dc49594069c8ecefcc.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000537,images/srcB_375_jpg.rf.6a9d3d822064fcdc31366dc909aafa6d.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000538,images/srcB_375_jpg.rf.801a954ef16981cae1de29a958118ef5.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000539,images/srcB_375_jpg.rf.a9661369794a69d06da4214eaaf32d51.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000540,images/srcB_375_jpg.rf.f08788b9b4c85e666d23cf635b199e00.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000541,images/srcB_376_jpg.rf.27bb7db4f98abfec755148f86cbf3bdb.jpg,bánh canh,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000542,images/srcB_376_jpg.rf.39eedb2b7b0f28dce0e8e43c8f7c4e08.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000543,images/srcB_376_jpg.rf.a5fb7ec882dda86310655b238c0792ec.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000544,images/srcB_377_jpg.rf.902dfd2d9207e45701aab4362530e431.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000545,images/srcB_377_jpg.rf.de03c83829f135c2e7657ddc0fd78667.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000546,images/srcB_379_jpg.rf.90549bd7bd2f0d903240041fe39de6f2.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000547,images/srcB_379_jpg.rf.9c9aac9e3052665ac12d7ee146b42036.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000548,images/srcB_379_jpg.rf.f30610f09a781b152d059d8904a0b94d.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000549,images/srcB_37_jpg.rf.2392af0f61829ae22b4c50e97d56bbfa.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000550,images/srcB_381_jpg.rf.c1f038c260d9bb3f9950afc09d62ea4e.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000551,images/srcB_383_jpg.rf.2dc61253e7fb18b1c69a4361164ecef2.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000552,images/srcB_383_jpg.rf.542aac1218abc487c856911144b8fbaf.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000553,images/srcB_384_jpg.rf.8ff0ffe50ef3ceeead61d10361bba2d3.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000554,images/srcB_385_jpg.rf.995e874c5b4e7a460abb6d025d3609ff.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000555,images/srcB_386_jpg.rf.941bb538b44c1d9867447a4e401e7c1d.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000556,images/srcB_388_jpg.rf.babc2b38bfe72d30fe39f90952c5c109.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000557,images/srcB_388_jpg.rf.c39041f84cd5300445e98ce4929cc1fb.jpg,cháo lòng,soup,640,640,web_scrape_B,True,verified
VNFOOD_000558,images/srcB_388_jpg.rf.f2c076bc2d2e44a98d5ffbb8e62f2366.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000559,images/srcB_390_jpg.rf.7d66e8d09a9be8728b1992b0a2af9d23.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000560,images/srcB_394_jpg.rf.122881a0a760545011f4b10484a25657.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000561,images/srcB_394_jpg.rf.35e5875c5de97e0bca770718b9acc3fb.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000562,images/srcB_394_jpg.rf.4aa180ba380ae48196c7e1b470f779ff.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000563,images/srcB_394_jpg.rf.cbe757c3900c8137612eb04d0826bab2.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000564,images/srcB_395_jpg.rf.bca0ef3809a19d8aa21f3f482c54284e.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000565,images/srcB_397_jpg.rf.b4226e44ac6f1a3cc80632e64669bbb2.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000566,images/srcB_398_jpg.rf.2ad74d1d1622bb904583d17f4bfa72c5.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000567,images/srcB_399_jpg.rf.07dd2e2cff8bedcd5fa0f4befbaf0ced.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000568,images/srcB_39_jpg.rf.8b695f0bb80dfbeeaf60a16e7ee1e9c8.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000569,images/srcB_3_jpg.rf.a39c74f7daf26d7a2277c4e167681270.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000570,images/srcB_3_jpg.rf.b1fb35b25501c0f0444ece880031ff34.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000571,images/srcB_401_jpg.rf.adf6bcb902194ecd719fd7e2e2528219.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000572,images/srcB_402_jpg.rf.7f6f3b162095ba3b33a8511fdfa6956f.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000573,images/srcB_402_jpg.rf.8b5ea0518c9fc0004fdc71e85b78ab55.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000574,images/srcB_404_jpg.rf.73acfdf127bfbe1997ddd134f1e98d52.jpg,bún riêu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000575,images/srcB_406_jpg.rf.ab1e45c80dcf9fc5c95a062e98700331.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000576,images/srcB_406_jpg.rf.b4ff7efe20767a316c73bf6f558f6196.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000577,images/srcB_407_jpg.rf.02b0bcbdf487baaef11a2c8f8f73563a.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000578,images/srcB_407_jpg.rf.8de5c96e7a9155eeab6048423398a617.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000579,images/srcB_407_jpg.rf.b32655293a4ca5bba235b10ba5f029da.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000580,images/srcB_408_jpg.rf.729b21d2996dc6c6611593ed59e40887.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000581,images/srcB_409_jpg.rf.5d6a5d177401972d078ba85d26d79cd0.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000582,images/srcB_40_jpg.rf.115bbc57b10e576c100368fd7714660b.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000583,images/srcB_40_jpg.rf.63f77983c9edadace455919df6e188a8.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000584,images/srcB_410_jpg.rf.518a4ae0e34bcab6c580229e060d97eb.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000585,images/srcB_410_jpg.rf.98e7bd88d08a962e023365e008747bc3.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000586,images/srcB_410_jpg.rf.b77bb1a1c130cb51224463d8d13118e6.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000587,images/srcB_412_jpg.rf.e54c199165e404491a85d2d7edcad176.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000588,images/srcB_413_jpg.rf.abfd5ff75d12ad30b08b8f27074b73c8.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000589,images/srcB_415_jpg.rf.503afa5a44e145d2d1962c22d72c2e83.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000590,images/srcB_416_jpg.rf.2f9e41c4700c304b5d9a8fbf97115091.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000591,images/srcB_417_jpg.rf.93c45332aed42c4c0641c7eb8d7b5ead.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000592,images/srcB_417_jpg.rf.a96bc6d28cb663fc8eb8e4e5a63bf5c4.jpg,bánh canh,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000593,images/srcB_417_jpg.rf.e1175ce9fab5a559e8ed9f047af72e5c.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000594,images/srcB_418_jpg.rf.901e9b5ef4a026bc1990d9582d3a9e8f.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000595,images/srcB_418_jpg.rf.a65b003927a51699d8e6b0bda821f8a6.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000596,images/srcB_418_jpg.rf.e86c1102f7837b285cea1947b412c83d.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000597,images/srcB_419_jpg.rf.b1c8ab868356e503982c1833c5ad1e98.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000598,images/srcB_419_jpg.rf.ba4d6efa70bdd7d9c454a96cb1e5089c.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000599,images/srcB_41_jpg.rf.f039f0a9f02354cfbf99adc4f0ad8f26.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000600,images/srcB_420_jpg.rf.6942c9dbb8dc128d1f4c5e72a2559870.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000601,images/srcB_420_jpg.rf.7fccf7691f935032654307ca71b6ceb2.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000602,images/srcB_420_jpg.rf.ca73664e11fb8215d338412931f38b72.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000603,images/srcB_421_jpg.rf.6f7612353f22d1c9cb749fce475753c4.jpg,món ăn khác,other,640,640,web_scrape_B,True,verified
VNFOOD_000604,images/srcB_421_jpg.rf.cd1790d68b04e480275e2d35ac88298d.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000605,images/srcB_425_jpg.rf.6d90b0ced8ac34b29e3a4007830e6e13.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000606,images/srcB_425_jpg.rf.994f1864a4416e0217a8a74851bbc050.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000607,images/srcB_425_jpg.rf.9febfe9c714e8c3049fe13623279f342.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000608,images/srcB_425_jpg.rf.c6df04972a9bb383f813045ef44220ab.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000609,images/srcB_425_jpg.rf.e49d8c5954e52817abdc51192fb2f7bf.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000610,images/srcB_425_jpg.rf.f3a96e091e53c7a89793bcf6809806a4.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000611,images/srcB_426_jpg.rf.65f528c73ba0b8f6dc0dfb5c94db39ca.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000612,images/srcB_426_jpg.rf.ac7b7a2f8f3ec77a1396505091cbbca5.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000613,images/srcB_427_jpg.rf.2c0c7b7bd590a0835585423c74bb7f93.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000614,images/srcB_427_jpg.rf.999ab43b33d1695590fc299594772d0e.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000615,images/srcB_428_jpg.rf.481a1e40c1f5c46242eefa5db01dfb5c.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000616,images/srcB_429_jpg.rf.049202987359ca27915946a871f7b9cd.jpg,món ăn khác,other,640,640,web_scrape_B,True,verified
VNFOOD_000617,images/srcB_429_jpg.rf.2bf1ef8a513803111b61da21d299dc8d.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000618,images/srcB_429_jpg.rf.482de3760747ffdb6160b62aa96ebf12.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000619,images/srcB_429_jpg.rf.d305446cc50e0aefe5017af548f897c6.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000620,images/srcB_430_jpg.rf.7e667f69925e27bc701a62c328cfb74d.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000621,images/srcB_430_jpg.rf.96b26a1a676f529229cb9d4ecb36879a.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000622,images/srcB_431_jpg.rf.53dfa6358748400bfcd37fead19d5deb.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000623,images/srcB_432_jpg.rf.6ba6e734cc75c6b0387e1ea060ffdbbf.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000624,images/srcB_432_jpg.rf.6bfd20b7aec345a46cc618545bcf396c.jpg,bánh cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000625,images/srcB_432_jpg.rf.a197ee1ecb350261c1cde3a8b75a986a.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000626,images/srcB_432_jpg.rf.f826a360292ef67e083132bcd941e7cc.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000627,images/srcB_435_jpg.rf.016f3e5b63452bf3e8fae41077871638.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000628,images/srcB_435_jpg.rf.2d3d871ad4050159569dc9815c1412e1.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000629,images/srcB_435_jpg.rf.d672d3a3415db2643110c8b40dd8f559.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000630,images/srcB_435_jpg.rf.d7e2e9a0aee6cd0c7e1b36403828bc85.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000631,images/srcB_436_jpg.rf.22363d5e1bf441d48083463065c150a1.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000632,images/srcB_436_jpg.rf.304d5878158f1f150539a5e0f6bb4a89.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000633,images/srcB_436_jpg.rf.c694c09a31673de2908b4e893b6a39f4.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000634,images/srcB_438_jpg.rf.49b4b278ab487380a334333ec2a7734d.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000635,images/srcB_438_jpg.rf.ff4e531d0eb25574b7c071be0ddcbab7.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000636,images/srcB_439_jpg.rf.a046fe8691366485e12379d50e2f9f46.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000637,images/srcB_439_jpg.rf.c2c0bb18d028f48b2d678037361b8516.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000638,images/srcB_440_jpg.rf.16677cff0b60a95b6bf7e5211e48008c.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000639,images/srcB_440_jpg.rf.328e8d55898f7cc002a1232c4e850895.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000640,images/srcB_440_jpg.rf.3da3aff1b48e73e2c56f69fbbdbc07d1.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000641,images/srcB_440_jpg.rf.7993bc27c13d9688a80d70cafec91d21.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000642,images/srcB_441_jpg.rf.0775c599c8a79bfa0c0741984a5127ff.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000643,images/srcB_441_jpg.rf.46361d50d22c285fc84ead8eab2eac8a.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000644,images/srcB_441_jpg.rf.5db24e2b9068d5a5c3b55603ea667bb1.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000645,images/srcB_441_jpg.rf.7e61550fc6927c14864899ae7a8c5493.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000646,images/srcB_441_jpg.rf.925fe088d111cb5eccc9ea33caafa30b.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000647,images/srcB_442_jpg.rf.63faf3772d5b4697c46236008ed7f2c5.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000648,images/srcB_444_jpg.rf.ba19e4097c149d34211283420d565923.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000649,images/srcB_446_jpg.rf.3fb096bd093338299de9fccadc0096d3.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000650,images/srcB_447_jpg.rf.5626a50444bd18cf718d72c8a1294af0.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000651,images/srcB_447_jpg.rf.a8abb4301f37d8335a2f262d27091c63.jpg,bánh đúc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000652,images/srcB_448_jpg.rf.1cfaacfd86a5f4bd2164f604688e0b99.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000653,images/srcB_449_jpg.rf.55a5a2329f9e9a98de1b0f0330f373ac.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000654,images/srcB_44_jpg.rf.d95a53dae623eff028ea91b5cbfc2a91.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000655,images/srcB_44_jpg.rf.e17f6bf329586d2d5791982143971e7a.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000656,images/srcB_450_jpg.rf.48a68c3c103dd3fac5db5accffbf9e7c.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000657,images/srcB_450_jpg.rf.a58231945503b2b1a2d38f72bdda101d.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000658,images/srcB_451_jpg.rf.824779b46da1d220727994d69bdac6cc.jpg,bánh canh,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000659,images/srcB_451_jpg.rf.8489e29dfd8ef0b492ef2d645272fcda.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000660,images/srcB_454_jpg.rf.0327cdb1f8873264ed88c995c516386f.jpg,bánh đúc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000661,images/srcB_454_jpg.rf.561c38c651912683dc69aeec4f9692ec.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000662,images/srcB_454_jpg.rf.b055daafe9dab8e3ac838694ce617bcd.jpg,bún riêu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000663,images/srcB_455_jpg.rf.91bf1f0c228406b2e11bbb61e0a02ee2.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000664,images/srcB_455_jpg.rf.b85e17db06f1f9b926743ae212eb7693.jpg,bánh đúc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000665,images/srcB_455_jpg.rf.bbd4c2153394c2bc2f2caf568e01fef5.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000666,images/srcB_455_jpg.rf.f81fdf0f9d2a0a13b5fecdcd5bef23cd.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000667,images/srcB_456_jpg.rf.03d250c1d821d7bce98d4847d121f737.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000668,images/srcB_456_jpg.rf.c07fbfd3f6bed324d57b98521fb3f4c6.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000669,images/srcB_456_jpg.rf.daef9e9d4e3972e63613e70a3f79d411.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000670,images/srcB_457_jpg.rf.f06a993b91a07541261c842b767337db.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000671,images/srcB_458_jpg.rf.2860be709b1b4bcee323f44339f3f976.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000672,images/srcB_458_jpg.rf.6ebebb887c8e21bfe5e7decc1465952a.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
